OTU,mean.group1.,variance.group1.,stderr.group1.,mean.group2.,variance.group2.,stderr.group2.,p.value,q.value,Kingdom,Phylum,Class,Order,Family,Genus,Species
Otu02406,1.3e-05,0,7e-06,0,0,0,0.036501,0.436873320623917,Bacteria(100),Fibrobacteres(100),Fibrobacteria(100),Fibrobacterales(100),Fibrobacteraceae(100),Fibrobacter(100),
Otu02498,1.3e-05,0,9e-06,0,0,0,0.036501,0.436873320623917,Bacteria(100),Bacteroidetes(100),Bacteroidia(100),Bacteroidales(100),Prevotellaceae(100),Prevotella(100),
Otu02615,1.3e-05,0,8e-06,0,0,0,0.036501,0.436873320623917,Bacteria(100),Firmicutes(100),Clostridia(100),Clostridiales(100),Clostridiaceae_1(100),Clostridium_sensu_stricto(100),
Otu02640,1.3e-05,0,9e-06,0,0,0,0.036501,0.436873320623917,Bacteria(100),Firmicutes(100),Clostridia(100),Clostridiales(100),Clostridiales_unclassified(88),Clostridiales_unclassified(88),
Otu02665,1.3e-05,0,7e-06,0,0,0,0.036501,0.436873320623917,Bacteria(100),Bacteroidetes(100),Bacteroidia(100),Bacteroidales(100),Prevotellaceae(100),Prevotella(100),
Otu02686,1.3e-05,0,8e-06,0,0,0,0.036501,0.436873320623917,Bacteria(100),Bacteroidetes(100),Bacteroidetes_unclassified(100),Bacteroidetes_unclassified(100),Bacteroidetes_unclassified(100),Bacteroidetes_unclassified(100),
Otu02776,1.3e-05,0,8e-06,0,0,0,0.036501,0.436873320623917,Bacteria(100),Bacteroidetes(100),Bacteroidia(100),Bacteroidales(100),Prevotellaceae(100),Prevotella(100),
Otu02804,1.3e-05,0,1.1e-05,0,0,0,0.036501,0.436873320623917,Bacteria(100),Acidobacteria(100),Acidobacteria_Gp6(100),Gp6(100),Gp6_unclassified(100),Gp6_unclassified(100),
Otu02914,1.3e-05,0,7e-06,0,0,0,0.036501,0.436873320623917,Bacteria(100),Firmicutes(100),Clostridia(100),Clostridiales(100),Lachnospiraceae(100),Clostridium_XlVa(54),
Otu02925,1.3e-05,0,1.1e-05,0,0,0,0.036501,0.436873320623917,Bacteria(100),Bacteroidetes(100),Bacteroidia(100),Bacteroidales(100),Prevotellaceae(100),Prevotella(100),
Otu02940,1.3e-05,0,8e-06,0,0,0,0.036501,0.436873320623917,Bacteria(100),Bacteria_unclassified(100),Bacteria_unclassified(100),Bacteria_unclassified(100),Bacteria_unclassified(100),Bacteria_unclassified(100),
Otu02981,1.3e-05,0,6e-06,0,0,0,0.036501,0.436873320623917,Bacteria(100),Bacteroidetes(100),Bacteroidia(100),Bacteroidales(100),Porphyromonadaceae(82),Porphyromonadaceae_unclassified(82),
Otu02993,1.3e-05,0,6e-06,0,0,0,0.036501,0.436873320623917,Bacteria(100),Firmicutes(100),Clostridia(100),Clostridiales(100),Clostridiales_unclassified(97),Clostridiales_unclassified(97),
Otu03191,1.3e-05,0,9e-06,0,0,0,0.036501,0.436873320623917,Bacteria(100),Bacteroidetes(100),Bacteroidia(100),Bacteroidales(100),Porphyromonadaceae(100),Porphyromonadaceae_unclassified(100),
Otu03196,1.3e-05,0,7e-06,0,0,0,0.036501,0.436873320623917,Bacteria(100),Firmicutes(100),Clostridia(100),Clostridiales(100),Lachnospiraceae(100),Lachnospiraceae_unclassified(100),
Otu03233,1.3e-05,0,8e-06,0,0,0,0.036501,0.436873320623917,Bacteria(100),Bacteroidetes(100),Bacteroidetes_unclassified(100),Bacteroidetes_unclassified(100),Bacteroidetes_unclassified(100),Bacteroidetes_unclassified(100),
Otu03250,1.3e-05,0,9e-06,0,0,0,0.036501,0.436873320623917,Bacteria(100),Bacteroidetes(100),Bacteroidia(100),Bacteroidales(100),Prevotellaceae(100),Prevotella(100),
Otu03415,1.3e-05,0,9e-06,0,0,0,0.036501,0.436873320623917,Bacteria(100),Actinobacteria(100),Actinobacteria(100),Actinomycetales(100),Nocardioidaceae(100),Nocardioides(80),
Otu03524,1.3e-05,0,7e-06,0,0,0,0.036501,0.436873320623917,Bacteria(100),Bacteroidetes(100),Bacteroidetes_unclassified(73),Bacteroidetes_unclassified(73),Bacteroidetes_unclassified(73),Bacteroidetes_unclassified(73),
Otu03527,1.3e-05,0,9e-06,0,0,0,0.036501,0.436873320623917,Bacteria(100),Firmicutes(100),Clostridia(100),Clostridiales(100),Lachnospiraceae(100),Lachnospiraceae_unclassified(100),
Otu03667,1.3e-05,0,9e-06,0,0,0,0.036501,0.436873320623917,Bacteria(100),Bacteroidetes(100),Bacteroidia(100),Bacteroidales(100),Porphyromonadaceae(100),Barnesiella(100),
Otu04541,1.3e-05,0,1.3e-05,0,0,0,0.036501,0.436873320623917,Bacteria(100),Bacteria_unclassified(100),Bacteria_unclassified(100),Bacteria_unclassified(100),Bacteria_unclassified(100),Bacteria_unclassified(100),
Otu00152,0.002606,3.1e-05,0.000854,0.000652,3e-06,0.000315,0.036963,0.438602195876289,Bacteria(100),Spirochaetes(100),Spirochaetia(100),Spirochaetales(100),Spirochaetaceae(100),Treponema(100),
Otu00239,0.000941,5e-06,0.000343,0.000195,0,6.4e-05,0.036963,0.438602195876289,Bacteria(100),Firmicutes(100),Clostridia(100),Clostridiales(100),Clostridiales_Incertae_Sedis_XI(100),Anaerococcus(100),
Otu00403,0.000334,0,5.9e-05,0.000607,0,0.000111,0.036963,0.438602195876289,Bacteria(100),Firmicutes(100),Clostridia(100),Clostridiales(100),Lachnospiraceae(100),Lachnospiraceae_unclassified(84),
Otu00553,0.000207,0,8.9e-05,2.9e-05,0,1.3e-05,0.036963,0.438602195876289,Bacteria(100),Bacteroidetes(100),Bacteroidia(97),Bacteroidales(97),Bacteroidales_unclassified(97),Bacteroidales_unclassified(97),
Otu01076,2.6e-05,0,1.2e-05,0.000139,0,5.9e-05,0.036963,0.438602195876289,Bacteria(100),Firmicutes(100),Clostridia(100),Clostridiales(100),Ruminococcaceae(100),Ruminococcaceae_unclassified(100),
Otu01450,4.5e-05,0,2.5e-05,1.8e-05,0,1.2e-05,0.037411,0.443156716981132,Bacteria(100),Firmicutes(100),Clostridia(99),Clostridiales(99),Clostridiales_unclassified(99),Clostridiales_unclassified(99),
Otu00030,0.006583,0.000154,0.001917,0.014459,0.000353,0.00322,0.038961,0.443862432,Bacteria(100),Bacteroidetes(100),Bacteroidia(100),Bacteroidales(100),Rikenellaceae(100),Alistipes(100),
Otu00232,0.001624,1.3e-05,0.000557,0.000384,1e-06,0.000178,0.03996,0.443862432,Bacteria(100),Firmicutes(100),Bacilli(100),Lactobacillales(100),Streptococcaceae(100),Streptococcus(100),
Otu00305,0.000647,1e-06,0.000176,0.000276,0,6.3e-05,0.038961,0.443862432,Bacteria(100),Firmicutes(100),Clostridia(100),Clostridiales(100),Ruminococcaceae(100),Ruminococcaceae_unclassified(93),
Otu00355,0.000258,0,9.3e-05,6e-05,0,3e-05,0.038961,0.443862432,Bacteria(100),Firmicutes(100),Clostridia(100),Clostridiales(100),Lachnospiraceae(100),Blautia(100),
Otu00459,0.000654,2e-06,0.000197,0.000195,0,0.000102,0.038961,0.443862432,Bacteria(100),Proteobacteria(100),Gammaproteobacteria(100),Pseudomonadales(100),Moraxellaceae(100),Acinetobacter(100),
Otu00960,2.8e-05,0,1e-05,5.8e-05,0,1.8e-05,0.04016,0.443862432,Bacteria(100),Bacteria_unclassified(100),Bacteria_unclassified(100),Bacteria_unclassified(100),Bacteria_unclassified(100),Bacteria_unclassified(100),
Otu01388,5.3e-05,0,2.2e-05,2.4e-05,0,1.2e-05,0.037701,0.443862432,Bacteria(100),Firmicutes(100),Negativicutes(100),Selenomonadales(100),Acidaminococcaceae(100),Succiniclasticum(100),
Otu01501,3.2e-05,0,1e-05,1.1e-05,0,5e-06,0.039741,0.443862432,Bacteria(100),Proteobacteria(100),Alphaproteobacteria(100),Rhizobiales(100),Rhizobiaceae(92),Rhizobiaceae_unclassified(92),
Otu01523,3.2e-05,0,1e-05,1.1e-05,0,6e-06,0.039741,0.443862432,Bacteria(100),Bacteroidetes(100),Bacteroidia(87),Bacteroidales(87),Bacteroidales_unclassified(87),Bacteroidales_unclassified(87),
Otu01526,2.8e-05,0,1e-05,5.8e-05,0,2e-05,0.04016,0.443862432,Bacteria(100),Firmicutes(100),Firmicutes_unclassified(100),Firmicutes_unclassified(100),Firmicutes_unclassified(100),Firmicutes_unclassified(100),
Otu01672,1.7e-05,0,1.1e-05,4.2e-05,0,2e-05,0.038914,0.443862432,Bacteria(100),Firmicutes(100),Clostridia(100),Clostridiales(100),Clostridiales_unclassified(93),Clostridiales_unclassified(93),
Otu01673,3.2e-05,0,1e-05,1.1e-05,0,6e-06,0.039741,0.443862432,Bacteria(100),Bacteria_unclassified(79),Bacteria_unclassified(79),Bacteria_unclassified(79),Bacteria_unclassified(79),Bacteria_unclassified(79),
Otu01683,3.4e-05,0,1.9e-05,1.1e-05,0,6e-06,0.04017,0.443862432,Bacteria(100),Firmicutes(100),Clostridia(100),Clostridiales(100),Lachnospiraceae(99),Lachnospiraceae_unclassified(99),
Otu01715,3.2e-05,0,1.8e-05,1.1e-05,0,6e-06,0.039741,0.443862432,Bacteria(100),Bacteroidetes(100),Bacteroidia(100),Bacteroidales(100),Bacteroidales_unclassified(99),Bacteroidales_unclassified(99),
Otu01735,0,0,0,1.1e-05,0,5e-06,0.040055,0.443862432,Bacteria(100),Firmicutes(100),Clostridia(100),Clostridiales(100),Ruminococcaceae(87),Ruminococcaceae_unclassified(87),
Otu01837,3.4e-05,0,2.5e-05,1.1e-05,0,8e-06,0.04017,0.443862432,Bacteria(100),Firmicutes(100),Clostridia(100),Clostridiales(100),Clostridiales_unclassified(100),Clostridiales_unclassified(100),
Otu01914,0,0,0,1.1e-05,0,1.1e-05,0.040055,0.443862432,Bacteria(100),Bacteria_unclassified(100),Bacteria_unclassified(100),Bacteria_unclassified(100),Bacteria_unclassified(100),Bacteria_unclassified(100),
Otu02153,0,0,0,1.1e-05,0,6e-06,0.040055,0.443862432,Bacteria(100),Firmicutes(100),Clostridia(100),Clostridiales(100),Clostridiales_unclassified(100),Clostridiales_unclassified(100),
Otu02303,0,0,0,1.1e-05,0,1.1e-05,0.040055,0.443862432,Bacteria(100),Bacteria_unclassified(100),Bacteria_unclassified(100),Bacteria_unclassified(100),Bacteria_unclassified(100),Bacteria_unclassified(100),
Otu02310,0,0,0,1.1e-05,0,6e-06,0.040055,0.443862432,Bacteria(100),Firmicutes(100),Clostridia(100),Clostridiales(100),Ruminococcaceae(100),Ruminococcaceae_unclassified(100),
Otu02619,0,0,0,1.1e-05,0,6e-06,0.040055,0.443862432,Bacteria(100),Firmicutes(100),Clostridia(100),Clostridiales(100),Ruminococcaceae(100),Ruminococcaceae_unclassified(100),
Otu02669,0,0,0,1.1e-05,0,6e-06,0.040055,0.443862432,Bacteria(100),Firmicutes(100),Clostridia(100),Clostridiales(100),Lachnospiraceae(100),Clostridium_XlVa(54),
Otu02898,0,0,0,1.1e-05,0,1.1e-05,0.040055,0.443862432,Bacteria(100),Proteobacteria(100),Betaproteobacteria(100),Betaproteobacteria_unclassified(100),Betaproteobacteria_unclassified(100),Betaproteobacteria_unclassified(100),
Otu02901,0,0,0,1.1e-05,0,6e-06,0.040055,0.443862432,Bacteria(100),Firmicutes(100),Clostridia(100),Clostridiales(100),Ruminococcaceae(100),Ruminococcaceae_unclassified(100),
Otu02905,0,0,0,1.1e-05,0,5e-06,0.040055,0.443862432,Bacteria(100),Bacteroidetes(100),Bacteroidia(100),Bacteroidales(100),Bacteroidales_unclassified(100),Bacteroidales_unclassified(100),
Otu02916,0,0,0,1.1e-05,0,5e-06,0.040055,0.443862432,Bacteria(100),Firmicutes(100),Clostridia(100),Clostridiales(100),Ruminococcaceae(100),Ruminococcaceae_unclassified(66),
Otu02941,0,0,0,1.1e-05,0,8e-06,0.040055,0.443862432,Bacteria(100),Firmicutes(100),Clostridia(100),Clostridiales(100),Clostridiales_unclassified(100),Clostridiales_unclassified(100),
Otu02984,0,0,0,1.1e-05,0,6e-06,0.040055,0.443862432,Bacteria(100),Bacteria_unclassified(100),Bacteria_unclassified(100),Bacteria_unclassified(100),Bacteria_unclassified(100),Bacteria_unclassified(100),
Otu03101,0,0,0,1.1e-05,0,6e-06,0.040055,0.443862432,Bacteria(100),Actinobacteria(100),Actinobacteria(100),Coriobacteriales(100),Coriobacteriaceae(100),Coriobacteriaceae_unclassified(92),
Otu03148,0,0,0,1.1e-05,0,8e-06,0.040055,0.443862432,Bacteria(100),Bacteria_unclassified(100),Bacteria_unclassified(100),Bacteria_unclassified(100),Bacteria_unclassified(100),Bacteria_unclassified(100),
Otu03435,0,0,0,1.1e-05,0,6e-06,0.040055,0.443862432,Bacteria(100),Firmicutes(100),Clostridia(100),Clostridiales(100),Lachnospiraceae(100),Lachnospiraceae_unclassified(100),
Otu03647,0,0,0,1.1e-05,0,6e-06,0.040055,0.443862432,Bacteria(100),Bacteria_unclassified(100),Bacteria_unclassified(100),Bacteria_unclassified(100),Bacteria_unclassified(100),Bacteria_unclassified(100),
Otu03682,0,0,0,1.1e-05,0,6e-06,0.040055,0.443862432,Bacteria(100),Bacteria_unclassified(100),Bacteria_unclassified(100),Bacteria_unclassified(100),Bacteria_unclassified(100),Bacteria_unclassified(100),
Otu03859,0,0,0,1.1e-05,0,1.1e-05,0.040055,0.443862432,Bacteria(100),Bacteria_unclassified(100),Bacteria_unclassified(100),Bacteria_unclassified(100),Bacteria_unclassified(100),Bacteria_unclassified(100),
Otu03995,0,0,0,1.1e-05,0,1.1e-05,0.040055,0.443862432,Bacteria(100),Firmicutes(100),Clostridia(100),Clostridiales(100),Lachnospiraceae(100),Lachnospiraceae_unclassified(100),
Otu04020,0,0,0,1.1e-05,0,1.1e-05,0.040055,0.443862432,Bacteria(100),Bacteria_unclassified(100),Bacteria_unclassified(100),Bacteria_unclassified(100),Bacteria_unclassified(100),Bacteria_unclassified(100),
Otu04414,0,0,0,1.1e-05,0,1.1e-05,0.040055,0.443862432,Bacteria(100),Lentisphaerae(100),Lentisphaeria(100),Victivallales(100),Victivallaceae(100),Victivallis(100),
Otu04599,0,0,0,1.1e-05,0,7e-06,0.040055,0.443862432,Bacteria(100),Firmicutes(89),Clostridia(89),Clostridiales(89),Ruminococcaceae(89),Clostridium_IV(56),
Otu05058,0,0,0,1.1e-05,0,1.1e-05,0.040055,0.443862432,Bacteria(100),Firmicutes(100),Clostridia(100),Clostridiales(100),Ruminococcaceae(100),Ruminococcaceae_unclassified(100),
Otu05129,0,0,0,1.1e-05,0,1.1e-05,0.040055,0.443862432,Bacteria(100),Bacteroidetes(100),Bacteroidia(100),Bacteroidales(100),Prevotellaceae(100),Prevotella(100),
Otu05754,0,0,0,1.1e-05,0,1.1e-05,0.040055,0.443862432,Bacteria(100),Firmicutes(100),Clostridia(100),Clostridiales(100),Clostridiaceae_1(100),Clostridiaceae_1_unclassified(100),
Otu06980,0,0,0,1.1e-05,0,1.1e-05,0.040055,0.443862432,Bacteria(100),Firmicutes(100),Clostridia(100),Clostridiales(100),Clostridiales_unclassified(100),Clostridiales_unclassified(100),
Otu00087,0.005446,0.000135,0.001793,0.001517,1.8e-05,0.000727,0.040959,0.450418557324841,Bacteria(100),Proteobacteria(100),Gammaproteobacteria(100),Enterobacteriales(100),Enterobacteriaceae(100),Enterobacteriaceae_unclassified(100),
Otu00357,0.000324,1e-06,0.000114,8.2e-05,0,3.6e-05,0.040959,0.450418557324841,Bacteria(100),Firmicutes(100),Clostridia(100),Clostridiales(100),Ruminococcaceae(100),Ruminococcaceae_unclassified(100),
Otu00854,0.000136,0,5.1e-05,3.4e-05,0,1.4e-05,0.040959,0.450418557324841,Bacteria(100),Firmicutes(100),Clostridia(100),Clostridiales(100),Clostridiaceae_1(100),Clostridium_sensu_stricto(100),
Otu01066,3.4e-05,0,1.3e-05,6.6e-05,0,2.2e-05,0.041164,0.451953233704292,Bacteria(100),Firmicutes(83),Clostridia(79),Clostridiales(79),Clostridiales_unclassified(78),Clostridiales_unclassified(78),
Otu00040,0.003504,6e-06,0.000374,0.005623,3.2e-05,0.000972,0.041958,0.457759791469194,Bacteria(100),Firmicutes(100),Clostridia(100),Clostridiales(100),Ruminococcaceae(100),Ruminococcaceae_unclassified(100),
Otu00335,0.000364,0,6.1e-05,0.000576,0,8.2e-05,0.041958,0.457759791469194,Bacteria(100),Firmicutes(100),Clostridia(100),Clostridiales(100),Ruminococcaceae(97),Oscillibacter(83),
Otu00370,0.000132,0,3.1e-05,0.000313,0,8.3e-05,0.041958,0.457759791469194,Bacteria(100),Firmicutes(100),Clostridia(99),Clostridiales(99),Clostridiales_unclassified(99),Clostridiales_unclassified(99),
Otu00711,0.000134,0,2.9e-05,6.6e-05,0,1.7e-05,0.041958,0.457759791469194,Bacteria(100),Firmicutes(100),Clostridia(100),Clostridiales(100),Ruminococcaceae(100),Clostridium_IV(95),
Otu00237,0.000783,2e-06,0.000218,0.001709,6e-06,0.000403,0.042957,0.46208885046729,Bacteria(100),Bacteroidetes(100),Bacteroidetes_unclassified(100),Bacteroidetes_unclassified(100),Bacteroidetes_unclassified(100),Bacteroidetes_unclassified(100),
Otu00309,0.000275,0,0.000109,6.3e-05,0,3.4e-05,0.042957,0.46208885046729,Bacteria(100),Proteobacteria(100),Gammaproteobacteria(100),Aeromonadales(100),Succinivibrionaceae(100),Succinivibrio(100),
Otu00498,0.000134,0,2.6e-05,0.000255,0,5.3e-05,0.042957,0.46208885046729,Bacteria(100),Firmicutes(100),Clostridia(82),Clostridiales(82),Clostridiales_unclassified(82),Clostridiales_unclassified(82),
Otu00532,0.000417,1e-06,0.000149,1e-04,0,5.3e-05,0.042957,0.46208885046729,Bacteria(100),Proteobacteria(100),Gammaproteobacteria(100),Aeromonadales(100),Aeromonadaceae(100),Aeromonas(100),
Otu00975,0.000119,0,4.4e-05,2.6e-05,0,1.1e-05,0.042957,0.46208885046729,Bacteria(100),Firmicutes(100),Clostridia(100),Clostridiales(100),Ruminococcaceae(100),Ruminococcaceae_unclassified(100),
Otu01216,6.4e-05,0,3.2e-05,3.2e-05,0,2.9e-05,0.042717,0.46208885046729,Bacteria(100),Bacteroidetes(100),Bacteroidetes_unclassified(100),Bacteroidetes_unclassified(100),Bacteroidetes_unclassified(100),Bacteroidetes_unclassified(100),
Otu01243,6.4e-05,0,3.4e-05,3.2e-05,0,2e-05,0.042717,0.46208885046729,Bacteria(100),Bacteroidetes(100),Bacteroidetes_unclassified(100),Bacteroidetes_unclassified(100),Bacteroidetes_unclassified(100),Bacteroidetes_unclassified(100),
Otu01297,6e-06,0,5e-06,2.4e-05,0,2.4e-05,0.042833,0.46208885046729,Bacteria(100),Firmicutes(100),Clostridia(100),Clostridiales(100),Ruminococcaceae(100),Ruminococcaceae_unclassified(100),
Otu01366,6.4e-05,0,2.7e-05,3.2e-05,0,1.6e-05,0.042717,0.46208885046729,Bacteria(100),Firmicutes(100),Clostridia(100),Clostridiales(100),Lachnospiraceae(100),Lachnospiraceae_unclassified(100),
Otu01603,4e-05,0,1.9e-05,1.6e-05,0,1.6e-05,0.043593,0.465078601851852,Bacteria(100),Firmicutes(100),Clostridia(100),Clostridiales(100),Lachnospiraceae(100),Lachnospiraceae_unclassified(100),
Otu01838,2.8e-05,0,1.5e-05,8e-06,0,4e-06,0.043639,0.465078601851852,Bacteria(100),Bacteroidetes(100),Bacteroidia(100),Bacteroidales(100),Prevotellaceae(99),Prevotella(98),
Otu01860,2.8e-05,0,1.1e-05,8e-06,0,8e-06,0.043639,0.465078601851852,Bacteria(100),Bacteroidetes(100),Bacteroidia(100),Bacteroidales(100),Prevotellaceae(100),Prevotella(100),
Otu01870,2.8e-05,0,1.4e-05,8e-06,0,6e-06,0.043639,0.465078601851852,Bacteria(100),Bacteroidetes(100),Bacteroidia(98),Bacteroidales(98),Porphyromonadaceae(94),Porphyromonadaceae_unclassified(94),
Otu01941,2.8e-05,0,1.5e-05,8e-06,0,4e-06,0.043639,0.465078601851852,Bacteria(100),Bacteroidetes(100),Bacteroidia(98),Bacteroidales(98),Prevotellaceae(88),Prevotellaceae_unclassified(87),
Otu02117,2.8e-05,0,1.3e-05,8e-06,0,6e-06,0.043639,0.465078601851852,Bacteria(100),Firmicutes(100),Clostridia(100),Clostridiales(100),Clostridiales_unclassified(100),Clostridiales_unclassified(100),
Otu01027,2.3e-05,0,2.1e-05,5e-05,0,1.7e-05,0.044346,0.471885171032357,Bacteria(100),Firmicutes(100),Firmicutes_unclassified(100),Firmicutes_unclassified(100),Firmicutes_unclassified(100),Firmicutes_unclassified(100),
Otu00242,0.001563,1.1e-05,0.000512,0.000447,2e-06,0.000211,0.044955,0.475435267993874,Bacteria(100),Firmicutes(100),Clostridia(100),Clostridiales(100),Clostridiaceae_1(100),Clostridium_sensu_stricto(100),
Otu00286,0.000436,0,7.8e-05,0.000692,0,9.6e-05,0.044955,0.475435267993874,Bacteria(100),Firmicutes(100),Clostridia(100),Clostridiales(100),Lachnospiraceae(100),Lachnospiraceae_unclassified(100),
Otu00294,0.00036,0,6.9e-05,0.000563,0,6.9e-05,0.044955,0.475435267993874,Bacteria(100),Firmicutes(97),Clostridia(97),Clostridia_unclassified(96),Clostridia_unclassified(96),Clostridia_unclassified(96),
Otu00781,4.5e-05,0,1.1e-05,0.000245,1e-06,0.000127,0.044955,0.475435267993874,Bacteria(100),Firmicutes(100),Clostridia(100),Clostridiales(100),Ruminococcaceae(100),Ruminococcaceae_unclassified(71),
Otu00667,7.5e-05,0,4.5e-05,3.9e-05,0,2.6e-05,0.045473,0.480178192660551,Bacteria(100),Firmicutes(100),Clostridia(100),Clostridiales(100),Ruminococcaceae(100),Ruminococcaceae_unclassified(100),
Otu00983,3.6e-05,0,1.1e-05,6.8e-05,0,2.2e-05,0.045559,0.480351838167939,Bacteria(100),Firmicutes(100),Clostridia(100),Clostridiales(100),Clostridiales_unclassified(100),Clostridiales_unclassified(100),
Otu00156,0.000803,1e-06,0.000145,0.001867,8e-06,0.000497,0.045954,0.482307483282675,Bacteria(100),Firmicutes(100),Clostridia(100),Clostridiales(100),Ruminococcaceae(100),Ruminococcaceae_unclassified(100),
Otu00478,0.000226,0,6.9e-05,0.000479,0,0.000102,0.045954,0.482307483282675,Bacteria(100),Bacteroidetes(100),Bacteroidia(100),Bacteroidales(100),Rikenellaceae(100),Alistipes(100),
Otu00611,0.000287,0,9.1e-05,9.7e-05,0,3.1e-05,0.045954,0.482307483282675,Bacteria(100),Firmicutes(100),Bacilli(100),Bacillales(100),Staphylococcaceae(100),Staphylococcus(99),
Otu00003,0.06138,0.009091,0.014712,0.029023,0.001403,0.006423,0.04995,0.489134642356241,Bacteria(100),Proteobacteria(100),Gammaproteobacteria(100),Enterobacteriales(100),Enterobacteriaceae(100),Enterobacteriaceae_unclassified(100),
Otu00025,0.005148,5.5e-05,0.001139,0.002464,1.9e-05,0.000751,0.04995,0.489134642356241,Bacteria(100),Bacteroidetes(100),Bacteroidia(100),Bacteroidales(100),Bacteroidaceae(100),Bacteroides(100),
Otu00190,0.000545,1e-06,0.000123,0.001102,2e-06,0.000253,0.04995,0.489134642356241,Bacteria(100),Firmicutes(100),Clostridia(100),Clostridiales(100),Clostridiales_unclassified(100),Clostridiales_unclassified(100),
Otu00224,0.001603,1.2e-05,0.000528,0.000447,2e-06,0.000214,0.04995,0.489134642356241,Bacteria(100),Bacteroidetes(100),Bacteroidetes_unclassified(100),Bacteroidetes_unclassified(100),Bacteroidetes_unclassified(100),Bacteroidetes_unclassified(100),
Otu00272,0.00062,1e-06,0.000114,0.001047,1e-06,0.000171,0.04995,0.489134642356241,Bacteria(100),Bacteria_unclassified(100),Bacteria_unclassified(100),Bacteria_unclassified(100),Bacteria_unclassified(100),Bacteria_unclassified(100),
Otu00288,0.001128,6e-06,0.000385,0.000289,1e-06,0.000151,0.046953,0.489134642356241,Bacteria(100),Firmicutes(100),Clostridia(100),Clostridiales(100),Clostridiaceae_1(100),Clostridium_sensu_stricto(99),
Otu00387,0.000177,0,6.8e-05,0.000634,2e-06,0.000237,0.047952,0.489134642356241,Bacteria(100),Firmicutes(100),Clostridia(100),Clostridiales(100),Lachnospiraceae(100),Lachnospiraceae_unclassified(100),
Otu00399,0.000168,0,8.7e-05,3.4e-05,0,1.4e-05,0.04995,0.489134642356241,Bacteria(100),Firmicutes(100),Clostridia(100),Clostridiales(100),Lachnospiraceae(100),Lachnospiraceae_unclassified(95),
Otu00770,0.000204,0,8.5e-05,3.4e-05,0,2e-05,0.046953,0.489134642356241,Bacteria(100),Bacteroidetes(100),Bacteroidia(100),Bacteroidales(100),Prevotellaceae(100),Prevotella(98),
Otu00813,3.8e-05,0,1.9e-05,7.1e-05,0,4.3e-05,0.050289,0.489134642356241,Bacteria(100),Firmicutes(100),Clostridia(100),Clostridiales(100),Ruminococcaceae(100),Ruminococcus(100),
Otu00825,3.8e-05,0,1.1e-05,7.1e-05,0,1.8e-05,0.050289,0.489134642356241,Bacteria(100),Firmicutes(100),Clostridia(100),Clostridiales(100),Ruminococcaceae(100),Ruminococcaceae_unclassified(100),
Otu00827,9.6e-05,0,2.5e-05,3.9e-05,0,1.3e-05,0.04995,0.489134642356241,Bacteria(100),Firmicutes(100),Clostridia(100),Clostridiales(100),Lachnospiraceae(100),Lachnospiraceae_unclassified(100),
Otu00909,6.6e-05,0,4.5e-05,3.4e-05,0,2.4e-05,0.04841,0.489134642356241,Bacteria(100),Firmicutes(100),Clostridia(100),Clostridiales(100),Clostridiales_unclassified(100),Clostridiales_unclassified(100),
Otu01051,6.6e-05,0,2.2e-05,3.4e-05,0,1.3e-05,0.04841,0.489134642356241,Bacteria(100),Firmicutes(100),Clostridia(100),Clostridiales(100),Ruminococcaceae(84),Ruminococcaceae_unclassified(84),
Otu01327,1.1e-05,0,5e-06,3.2e-05,0,1.1e-05,0.04805,0.489134642356241,Bacteria(100),Firmicutes(100),Clostridia(100),Clostridiales(100),Lachnospiraceae(100),Lachnospiraceae_unclassified(71),
Otu01401,2.3e-05,0,9e-06,5e-06,0,4e-06,0.047498,0.489134642356241,Bacteria(100),Chloroflexi(67),Chloroflexi_unclassified(67),Chloroflexi_unclassified(67),Chloroflexi_unclassified(67),Chloroflexi_unclassified(67),
Otu01456,1.1e-05,0,7e-06,3.2e-05,0,1.3e-05,0.04805,0.489134642356241,Bacteria(100),Firmicutes(100),Clostridia(100),Clostridiales(100),Clostridiales_unclassified(90),Clostridiales_unclassified(90),
Otu01606,2e-06,0,2e-06,1.6e-05,0,9e-06,0.050339,0.489134642356241,Bacteria(100),Firmicutes(100),Erysipelotrichia(100),Erysipelotrichales(100),Erysipelotrichaceae(100),Faecalicoccus(100),
Otu01619,1.1e-05,0,9e-06,3.2e-05,0,1.9e-05,0.04805,0.489134642356241,Bacteria(100),Proteobacteria(100),Proteobacteria_unclassified(60),Proteobacteria_unclassified(60),Proteobacteria_unclassified(60),Proteobacteria_unclassified(60),
Otu01710,2.3e-05,0,1.1e-05,5e-06,0,5e-06,0.047498,0.489134642356241,Bacteria(100),Bacteroidetes(100),Bacteroidia(100),Bacteroidales(100),Prevotellaceae(100),Prevotella(89),
Otu01733,2.3e-05,0,1.7e-05,5e-06,0,5e-06,0.047498,0.489134642356241,Bacteria(100),Firmicutes(100),Clostridia(100),Clostridiales(100),Ruminococcaceae(100),Faecalibacterium(100),
Otu01736,2e-06,0,2e-06,1.6e-05,0,7e-06,0.050339,0.489134642356241,Bacteria(100),Bacteria_unclassified(100),Bacteria_unclassified(100),Bacteria_unclassified(100),Bacteria_unclassified(100),Bacteria_unclassified(100),
