OTU,mean.group1.,variance.group1.,stderr.group1.,mean.group2.,variance.group2.,stderr.group2.,p.value,q.value,Kingdom,Phylum,Class,Order,Family,Genus,Species
Otu03330,1.3e-05,0,1.3e-05,0,0,0,0.027594,0.332532785454545,Bacteria(100),Bacteroidetes(100),Bacteroidia(100),Bacteroidales(100),Porphyromonadaceae(100),Porphyromonadaceae_unclassified(100),
Otu03509,1.3e-05,0,6e-06,0,0,0,0.027594,0.332532785454545,Bacteria(100),Bacteria_unclassified(100),Bacteria_unclassified(100),Bacteria_unclassified(100),Bacteria_unclassified(100),Bacteria_unclassified(100),
Otu00133,0.005375,0.001549,0.005307,8e-06,0,4e-06,0.027972,0.334654180505415,Bacteria(100),Firmicutes(100),Clostridia(100),Clostridiales(100),Clostridiaceae_1(100),Clostridium_sensu_stricto(100),
Otu00568,6.7e-05,0,2.4e-05,0.000329,0,0.000111,0.027972,0.334654180505415,Bacteria(100),Verrucomicrobia(100),Verrucomicrobiae(100),Verrucomicrobiales(100),Verrucomicrobiaceae(100),Verrucomicrobiaceae_unclassified(100),
Otu00843,9.9e-05,0,2.7e-05,3.7e-05,0,1.2e-05,0.027972,0.334654180505415,Bacteria(100),Firmicutes(100),Clostridia(100),Clostridiales(100),Lachnospiraceae(100),Lachnospiraceae_unclassified(100),
Otu01405,8e-06,0,5e-06,9.7e-05,0,4.1e-05,0.027972,0.334654180505415,Bacteria(100),Firmicutes(100),Clostridia(100),Clostridiales(100),Ruminococcaceae(100),Butyricicoccus(100),
Otu00048,0.003152,3.3e-05,0.000769,0.006275,4.4e-05,0.001133,0.028971,0.342892478571429,Bacteria(100),Bacteroidetes(100),Bacteroidia(53),Bacteroidales(53),Bacteroidales_unclassified(53),Bacteroidales_unclassified(53),
Otu00069,0.002351,1.6e-05,0.000536,0.005268,4.8e-05,0.001186,0.028971,0.342892478571429,Bacteria(100),Bacteroidetes(100),Bacteroidetes_unclassified(100),Bacteroidetes_unclassified(100),Bacteroidetes_unclassified(100),Bacteroidetes_unclassified(100),
Otu00158,0.000803,2e-06,0.000174,0.001701,4e-06,0.000348,0.028971,0.342892478571429,Bacteria(100),Firmicutes(100),Bacilli(100),Bacillales(100),Bacillales_unclassified(79),Bacillales_unclassified(79),
Otu00228,0.000447,0,8e-05,0.000815,1e-06,0.00016,0.028971,0.342892478571429,Bacteria(100),Firmicutes(100),Clostridia(100),Clostridiales(100),Clostridiales_unclassified(100),Clostridiales_unclassified(100),
Otu00268,0.000845,6e-06,0.000321,0.000192,0,0.000104,0.028971,0.342892478571429,Bacteria(100),Firmicutes(100),Clostridia(100),Clostridiales(100),Lachnospiraceae(93),Lachnospiraceae_unclassified(93),
Otu00822,4.4e-05,0,2.7e-05,0.000155,0,4e-05,0.028971,0.342892478571429,Bacteria(100),Bacteroidetes(100),Bacteroidia(100),Bacteroidales(100),Rikenellaceae(100),Alistipes(100),
Otu01347,1.8e-05,0,7e-06,4.2e-05,0,1.6e-05,0.029149,0.344384263814617,Bacteria(100),Firmicutes(100),Clostridia(100),Clostridiales(100),Clostridiales_unclassified(100),Clostridiales_unclassified(100),
Otu00028,0.010076,0.000543,0.003143,0.00294,3.2e-05,0.000978,0.02997,0.350956113074205,Bacteria(100),Proteobacteria(100),Gammaproteobacteria(100),Pasteurellales(100),Pasteurellaceae(100),Gallibacterium(100),
Otu00376,0.000245,0,4.5e-05,0.000492,0,9.6e-05,0.02997,0.350956113074205,Bacteria(100),Firmicutes(100),Clostridia(100),Clostridiales(100),Ruminococcaceae(58),Ruminococcaceae_unclassified(58),
Otu00587,0.000208,0,6.1e-05,5e-05,0,2.8e-05,0.02997,0.350956113074205,Bacteria(100),Firmicutes(100),Clostridia(97),Clostridiales(74),Clostridiales_unclassified(74),Clostridiales_unclassified(74),
Otu00712,1.3e-05,0,6e-06,0.000258,1e-06,0.000132,0.02997,0.350956113074205,Bacteria(100),Bacteria_unclassified(100),Bacteria_unclassified(100),Bacteria_unclassified(100),Bacteria_unclassified(100),Bacteria_unclassified(100),
Otu01745,2e-06,0,2e-06,8.9e-05,0,5.2e-05,0.02997,0.350956113074205,Bacteria(100),Firmicutes(100),Clostridia(100),Clostridiales(100),Ruminococcaceae(100),Ruminococcaceae_unclassified(99),
Otu01178,4.9e-05,0,1.2e-05,2.1e-05,0,9e-06,0.030074,0.351552860670194,Bacteria(100),Bacteria_unclassified(100),Bacteria_unclassified(100),Bacteria_unclassified(100),Bacteria_unclassified(100),Bacteria_unclassified(100),
Otu01532,2.3e-05,0,2e-05,5e-05,0,3.9e-05,0.030129,0.351575725352113,Bacteria(100),Firmicutes(100),Clostridia(100),Clostridiales(100),Lachnospiraceae(100),Lachnospiraceae_unclassified(100),
Otu01032,5e-05,0,1.7e-05,2.1e-05,0,1.1e-05,0.030679,0.357364520210896,Bacteria(100),Bacteria_unclassified(100),Bacteria_unclassified(100),Bacteria_unclassified(100),Bacteria_unclassified(100),Bacteria_unclassified(100),
Otu00061,0.003113,9e-06,0.000407,0.001633,8e-06,0.000497,0.030969,0.358224314136126,Bacteria(100),Firmicutes(100),Clostridia(100),Clostridiales(100),Lachnospiraceae(100),Lachnospiraceae_unclassified(100),
Otu00576,7.8e-05,0,3.5e-05,0.000373,0,0.000121,0.030969,0.358224314136126,Bacteria(100),Bacteroidetes(100),Bacteroidetes_unclassified(100),Bacteroidetes_unclassified(100),Bacteroidetes_unclassified(100),Bacteroidetes_unclassified(100),
Otu00590,0.000301,1e-06,0.00012,5.5e-05,0,2.5e-05,0.030969,0.358224314136126,Bacteria(100),Firmicutes(100),Clostridia(100),Clostridiales(100),Clostridiales_unclassified(100),Clostridiales_unclassified(100),
Otu00894,5.7e-05,0,2e-05,2.6e-05,0,1.4e-05,0.030923,0.358224314136126,Bacteria(100),Bacteria_unclassified(100),Bacteria_unclassified(100),Bacteria_unclassified(100),Bacteria_unclassified(100),Bacteria_unclassified(100),
Otu01286,3.7e-05,0,2.1e-05,1.3e-05,0,9e-06,0.031054,0.358581728222996,Bacteria(100),Verrucomicrobia(100),Subdivision5(100),Subdivision5_unclassified(100),Subdivision5_unclassified(100),Subdivision5_unclassified(100),
Otu00910,4.6e-05,0,1.1e-05,8.2e-05,0,2.3e-05,0.031141,0.358960953043478,Bacteria(100),Firmicutes(100),Clostridia(100),Clostridiales(100),Ruminococcaceae(100),Ruminococcaceae_unclassified(100),
Otu00916,6.5e-05,0,1.9e-05,3.2e-05,0,1.1e-05,0.031213,0.359166256944444,Bacteria(100),Firmicutes(100),Negativicutes(100),Selenomonadales(100),Veillonellaceae(100),Veillonellaceae_unclassified(100),
Otu01162,1.5e-05,0,5e-06,3.7e-05,0,9e-06,0.031308,0.359635050259965,Bacteria(100),Firmicutes(100),Clostridia(96),Clostridia_unclassified(95),Clostridia_unclassified(95),Clostridia_unclassified(95),
Otu01903,8e-06,0,7e-06,2.6e-05,0,9e-06,0.031673,0.36257106044905,Bacteria(100),Firmicutes(100),Clostridia(100),Clostridiales(100),Ruminococcaceae(97),Ruminococcaceae_unclassified(95),
Otu02065,8e-06,0,5e-06,2.6e-05,0,1.9e-05,0.031673,0.36257106044905,Bacteria(100),Firmicutes(100),Clostridia(100),Clostridiales(100),Ruminococcaceae(100),Ruminococcaceae_unclassified(100),
Otu00301,0.000445,0,8e-05,0.000245,0,4.7e-05,0.031968,0.36468830292599,Bacteria(100),Bacteria_unclassified(100),Bacteria_unclassified(100),Bacteria_unclassified(100),Bacteria_unclassified(100),Bacteria_unclassified(100),
Otu00555,0.000119,0,4e-05,2.4e-05,0,1.6e-05,0.031968,0.36468830292599,Bacteria(100),Firmicutes(100),Clostridia(100),Clostridiales(100),Ruminococcaceae(100),Ruminococcaceae_unclassified(100),
Otu02128,3e-06,0,2e-06,1.8e-05,0,7e-06,0.032166,0.365062068493151,Bacteria(100),Bacteria_unclassified(100),Bacteria_unclassified(100),Bacteria_unclassified(100),Bacteria_unclassified(100),Bacteria_unclassified(100),
Otu02671,3e-06,0,2e-06,1.8e-05,0,1e-05,0.032166,0.365062068493151,Bacteria(100),Firmicutes(100),Clostridia(100),Clostridiales(100),Lachnospiraceae(100),Lachnospiraceae_unclassified(100),
Otu03032,3e-06,0,3e-06,1.8e-05,0,1.3e-05,0.032166,0.365062068493151,Bacteria(100),Proteobacteria(100),Alphaproteobacteria(93),Alphaproteobacteria_unclassified(93),Alphaproteobacteria_unclassified(93),Alphaproteobacteria_unclassified(93),
Otu01536,1.1e-05,0,7e-06,3.2e-05,0,1e-05,0.032507,0.367673030716724,Bacteria(100),Firmicutes(100),Clostridia(100),Clostridiales(100),Clostridiales_unclassified(100),Clostridiales_unclassified(100),
Otu01601,1.1e-05,0,8e-06,3.2e-05,0,1.6e-05,0.032507,0.367673030716724,Bacteria(100),Firmicutes(100),Clostridia(100),Clostridiales(100),Ruminococcaceae(100),Ruminococcaceae_unclassified(91),
Otu00176,0.000219,0,9.4e-05,0.001691,1.7e-05,0.000716,0.032967,0.368829357859532,Bacteria(100),Spirochaetes(100),Spirochaetia(100),Spirochaetales(100),Spirochaetaceae(99),Treponema(94),
Otu00377,0.000206,0,3.8e-05,0.000352,0,5.4e-05,0.032967,0.368829357859532,Bacteria(100),Firmicutes(100),Clostridia(100),Clostridiales(100),Ruminococcaceae(100),Ruminococcaceae_unclassified(76),
Otu01674,2e-06,0,2e-06,1.3e-05,0,8e-06,0.033277,0.368829357859532,Bacteria(100),Bacteroidetes(100),Bacteroidetes_unclassified(100),Bacteroidetes_unclassified(100),Bacteroidetes_unclassified(100),Bacteroidetes_unclassified(100),
Otu01709,2e-06,0,2e-06,1.3e-05,0,9e-06,0.033277,0.368829357859532,Bacteria(100),Firmicutes(100),Clostridia(100),Clostridiales(100),Lachnospiraceae(100),Clostridium_XlVa(97),
Otu02103,2e-06,0,2e-06,1.3e-05,0,7e-06,0.033277,0.368829357859532,Bacteria(100),Firmicutes(100),Clostridia(100),Clostridiales(100),Lachnospiraceae(100),Lachnospiraceae_unclassified(100),
Otu02121,2e-06,0,2e-06,1.3e-05,0,6e-06,0.033277,0.368829357859532,Bacteria(100),Firmicutes(100),Clostridia(100),Clostridiales(100),Ruminococcaceae(100),Ruminococcaceae_unclassified(100),
Otu02391,2e-06,0,2e-06,1.3e-05,0,6e-06,0.033277,0.368829357859532,Bacteria(100),Firmicutes(100),Clostridia(100),Clostridiales(100),Lachnospiraceae(100),Lachnospiraceae_unclassified(95),
Otu02611,2e-06,0,2e-06,1.3e-05,0,9e-06,0.033277,0.368829357859532,Bacteria(100),Firmicutes(100),Clostridia(93),Clostridiales(93),Clostridiales_unclassified(93),Clostridiales_unclassified(93),
Otu02831,2e-06,0,2e-06,1.3e-05,0,9e-06,0.033277,0.368829357859532,Bacteria(100),Proteobacteria(100),Proteobacteria_unclassified(100),Proteobacteria_unclassified(100),Proteobacteria_unclassified(100),Proteobacteria_unclassified(100),
Otu02927,2e-06,0,2e-06,1.3e-05,0,1.1e-05,0.033277,0.368829357859532,Bacteria(100),Firmicutes(100),Firmicutes_unclassified(100),Firmicutes_unclassified(100),Firmicutes_unclassified(100),Firmicutes_unclassified(100),
Otu04319,2e-06,0,2e-06,1.3e-05,0,9e-06,0.033277,0.368829357859532,Bacteria(100),Firmicutes(100),Clostridia(100),Clostridiales(100),Ruminococcaceae(100),Ruminococcaceae_unclassified(100),
Otu04742,2e-06,0,2e-06,1.3e-05,0,1.1e-05,0.033277,0.368829357859532,Bacteria(100),Firmicutes(100),Bacilli(100),Bacillales(100),Paenibacillaceae_1(100),Paenibacillus(100),
Otu00371,0.000372,1e-06,9.9e-05,1e-04,0,5.3e-05,0.033966,0.375837475792988,Bacteria(100),Firmicutes(100),Erysipelotrichia(100),Erysipelotrichales(100),Erysipelotrichaceae(100),Erysipelotrichaceae_unclassified(100),
Otu00049,0.004957,4.1e-05,0.000862,0.002467,2.2e-05,0.000799,0.034965,0.384325074626866,Bacteria(100),Proteobacteria(100),Betaproteobacteria(100),Burkholderiales(100),Sutterellaceae(100),Sutterella(100),
Otu00188,0.000707,1e-06,0.000106,0.001081,1e-06,0.000151,0.034965,0.384325074626866,Bacteria(100),Bacteria_unclassified(89),Bacteria_unclassified(89),Bacteria_unclassified(89),Bacteria_unclassified(89),Bacteria_unclassified(89),
Otu00379,0.000281,0,3.9e-05,0.000416,0,5.1e-05,0.034965,0.384325074626866,Bacteria(100),Firmicutes(100),Clostridia(100),Clostridiales(100),Ruminococcaceae(100),Oscillibacter(98),
Otu00675,4.9e-05,0,1.2e-05,0.000145,0,4.2e-05,0.034965,0.384325074626866,Bacteria(100),Firmicutes(68),Clostridia(65),Clostridiales(65),Clostridiales_unclassified(65),Clostridiales_unclassified(65),
Otu00407,0.000231,0,3.8e-05,0.000416,0,8e-05,0.035964,0.393998995041322,Bacteria(100),Firmicutes(100),Firmicutes_unclassified(55),Firmicutes_unclassified(55),Firmicutes_unclassified(55),Firmicutes_unclassified(55),
Otu00965,3.9e-05,0,1.2e-05,8.9e-05,0,2e-05,0.035964,0.393998995041322,Bacteria(100),Firmicutes(100),Clostridia(100),Clostridiales(100),Ruminococcaceae(100),Ruminococcaceae_unclassified(55),
Otu00632,9.3e-05,0,1.8e-05,0.000195,0,4.5e-05,0.036963,0.402446935960591,Bacteria(100),Firmicutes(100),Clostridia(100),Clostridiales(100),Ruminococcaceae(99),Ruminococcaceae_unclassified(99),
Otu01527,1.8e-05,0,7e-06,3e-06,0,3e-06,0.036978,0.402446935960591,Bacteria(100),Bacteria_unclassified(100),Bacteria_unclassified(100),Bacteria_unclassified(100),Bacteria_unclassified(100),Bacteria_unclassified(100),
Otu01858,1.8e-05,0,1e-05,3e-06,0,3e-06,0.036978,0.402446935960591,Bacteria(100),Firmicutes(100),Clostridia(100),Clostridiales(100),Lachnospiraceae(100),Lachnospiraceae_unclassified(100),
Otu03020,1.8e-05,0,1.6e-05,3e-06,0,3e-06,0.036978,0.402446935960591,Bacteria(100),Firmicutes(100),Clostridia(100),Clostridiales(100),Lachnospiraceae(100),Clostridium_XlVa(100),
Otu01090,2.8e-05,0,1e-05,8e-06,0,4e-06,0.037256,0.404807816393443,Bacteria(100),Bacteria_unclassified(100),Bacteria_unclassified(100),Bacteria_unclassified(100),Bacteria_unclassified(100),Bacteria_unclassified(100),
Otu01082,3.1e-05,0,9e-06,6e-05,0,1.8e-05,0.037631,0.408213204582651,Bacteria(100),Bacteria_unclassified(100),Bacteria_unclassified(100),Bacteria_unclassified(100),Bacteria_unclassified(100),Bacteria_unclassified(100),
Otu00098,0.001452,4e-06,0.000256,0.00329,2.2e-05,0.000806,0.037962,0.411130941176471,Bacteria(100),Firmicutes(100),Bacilli(100),Bacillales(100),Bacillales_unclassified(97),Bacillales_unclassified(97),
Otu01545,2.3e-05,0,9e-06,5e-06,0,5e-06,0.038754,0.417660995121951,Bacteria(100),Bacteroidetes(100),Bacteroidia(100),Bacteroidales(100),Prevotellaceae(100),Prevotella(100),
Otu01684,2.3e-05,0,8e-06,5e-06,0,4e-06,0.038754,0.417660995121951,Bacteria(100),Firmicutes(100),Clostridia(100),Clostridiales(100),Lachnospiraceae(100),Lachnospiraceae_unclassified(100),
Otu02041,2.3e-05,0,9e-06,5e-06,0,4e-06,0.038754,0.417660995121951,Bacteria(100),Firmicutes(100),Clostridia(100),Clostridiales(100),Clostridiales_unclassified(100),Clostridiales_unclassified(100),
Otu00036,0.004511,3.6e-05,0.000812,0.009336,0.000152,0.002112,0.038961,0.417853572815534,Bacteria(100),Firmicutes(100),Clostridia(100),Clostridiales(100),Lachnospiraceae(100),Lachnospiraceae_unclassified(100),
Otu00043,0.004183,7.2e-05,0.001146,0.001333,1.2e-05,0.00059,0.038961,0.417853572815534,Bacteria(100),Firmicutes(100),Clostridia(100),Clostridiales(100),Ruminococcaceae(100),Faecalibacterium(100),
Otu00581,0.000138,0,3.8e-05,0.000281,0,5.8e-05,0.038961,0.417853572815534,Bacteria(100),Bacteria_unclassified(96),Bacteria_unclassified(96),Bacteria_unclassified(96),Bacteria_unclassified(96),Bacteria_unclassified(96),
Otu00398,0.000198,0,6e-05,0.000431,0,8.8e-05,0.03996,0.426497391304348,Bacteria(100),Bacteria_unclassified(100),Bacteria_unclassified(100),Bacteria_unclassified(100),Bacteria_unclassified(100),Bacteria_unclassified(100),
Otu00509,4.1e-05,0,2.5e-05,0.000792,6e-06,0.000433,0.03996,0.426497391304348,Bacteria(100),Bacteroidetes(100),Bacteroidia(100),Bacteroidales(100),Bacteroidales_unclassified(100),Bacteroidales_unclassified(100),
Otu00891,1.1e-05,0,7e-06,0.000131,0,5.1e-05,0.03996,0.426497391304348,Bacteria(100),Bacteria_unclassified(68),Bacteria_unclassified(68),Bacteria_unclassified(68),Bacteria_unclassified(68),Bacteria_unclassified(68),
Otu01348,1.3e-05,0,7e-06,3.4e-05,0,1.3e-05,0.040358,0.428674397435897,Bacteria(100),Firmicutes(100),Firmicutes_unclassified(100),Firmicutes_unclassified(100),Firmicutes_unclassified(100),Firmicutes_unclassified(100),
Otu01458,1.3e-05,0,1.1e-05,3.4e-05,0,1.5e-05,0.040358,0.428674397435897,Bacteria(100),Bacteroidetes(100),Bacteroidetes_unclassified(100),Bacteroidetes_unclassified(100),Bacteroidetes_unclassified(100),Bacteroidetes_unclassified(100),
Otu01841,1.3e-05,0,7e-06,3.4e-05,0,1.6e-05,0.040358,0.428674397435897,Bacteria(100),Bacteria_unclassified(100),Bacteria_unclassified(100),Bacteria_unclassified(100),Bacteria_unclassified(100),Bacteria_unclassified(100),
Otu01391,7e-06,0,4e-06,2.4e-05,0,1.3e-05,0.040697,0.429521840764331,Bacteria(100),Firmicutes(100),Clostridia(100),Clostridiales(100),Lachnospiraceae(100),Lachnospiraceae_unclassified(100),
Otu01704,7e-06,0,5e-06,2.4e-05,0,1.2e-05,0.040697,0.429521840764331,Bacteria(100),Firmicutes(100),Clostridia(100),Clostridiales(100),Ruminococcaceae(100),Ruminococcaceae_unclassified(100),
Otu01852,7e-06,0,4e-06,2.4e-05,0,1.2e-05,0.040697,0.429521840764331,Bacteria(100),Firmicutes(100),Clostridia(99),Clostridia_unclassified(95),Clostridia_unclassified(95),Clostridia_unclassified(95),
Otu02479,7e-06,0,3e-06,2.4e-05,0,1.5e-05,0.040697,0.429521840764331,Bacteria(100),Firmicutes(100),Clostridia(100),Clostridiales(100),Lachnospiraceae(100),Lachnospiraceae_unclassified(100),
Otu00027,0.008039,5.1e-05,0.000965,0.005241,3.5e-05,0.001013,0.040959,0.430231778129953,Bacteria(100),Firmicutes(100),Clostridia(100),Clostridiales(100),Ruminococcaceae(100),Ruminococcaceae_unclassified(52),
Otu00410,0.000361,1e-06,0.000109,0.000145,0,4.5e-05,0.040959,0.430231778129953,Bacteria(100),Bacteria_unclassified(100),Bacteria_unclassified(100),Bacteria_unclassified(100),Bacteria_unclassified(100),Bacteria_unclassified(100),
Otu00492,0.000198,0,5.1e-05,7.6e-05,0,3e-05,0.040959,0.430231778129953,Bacteria(100),Bacteroidetes(100),Bacteroidia(97),Bacteroidales(97),Bacteroidales_unclassified(97),Bacteroidales_unclassified(97),
Otu00008,0.022064,0.000845,0.003921,0.011395,0.000392,0.003395,0.041958,0.438823622641509,Bacteria(100),Bacteroidetes(100),Bacteroidia(100),Bacteroidales(100),Prevotellaceae(100),Prevotella(100),
Otu00639,8.8e-05,0,1.9e-05,0.00016,0,2.8e-05,0.041958,0.438823622641509,Bacteria(100),Bacteria_unclassified(100),Bacteria_unclassified(100),Bacteria_unclassified(100),Bacteria_unclassified(100),Bacteria_unclassified(100),
Otu01622,1e-05,0,6e-06,2.9e-05,0,1.4e-05,0.042108,0.438823622641509,Bacteria(100),Bacteria_unclassified(100),Bacteria_unclassified(100),Bacteria_unclassified(100),Bacteria_unclassified(100),Bacteria_unclassified(100),
Otu01690,1e-05,0,5e-06,2.9e-05,0,1.7e-05,0.042108,0.438823622641509,Bacteria(100),Firmicutes(100),Clostridia(100),Clostridiales(100),Ruminococcaceae(100),Ruminococcaceae_unclassified(100),
Otu01707,1e-05,0,5e-06,2.9e-05,0,1.1e-05,0.042108,0.438823622641509,Bacteria(100),Firmicutes(100),Clostridia(100),Clostridiales(100),Clostridiales_unclassified(100),Clostridiales_unclassified(100),
Otu00144,0.000819,1e-06,0.000105,0.001325,2e-06,0.000234,0.042957,0.446268018808777,Bacteria(100),Firmicutes(100),Clostridia(100),Clostridiales(100),Ruminococcaceae(100),Oscillibacter(100),
Otu00584,0.000109,0,1.9e-05,0.000181,0,2.8e-05,0.042957,0.446268018808777,Bacteria(100),Firmicutes(100),Clostridia(100),Clostridiales(100),Lachnospiraceae(100),Lachnospiraceae_unclassified(100),
Otu00053,0.00257,3.2e-05,0.000758,0.007427,0.000172,0.002251,0.043956,0.453801196261682,Bacteria(100),Verrucomicrobia(100),Verrucomicrobiae(100),Verrucomicrobiales(100),Verrucomicrobiaceae(100),Verrucomicrobiaceae_unclassified(100),
Otu00175,0.000912,1e-06,0.000165,0.000421,1e-06,0.000171,0.043956,0.453801196261682,Bacteria(100),Bacteroidetes(100),Bacteroidia(100),Bacteroidales(100),Porphyromonadaceae(100),Parabacteroides(100),
Otu00365,0.000337,1e-06,0.000109,7.6e-05,0,4.4e-05,0.043956,0.453801196261682,Bacteria(100),Firmicutes(100),Clostridia(100),Clostridiales(100),Lachnospiraceae(100),Lachnospiraceae_unclassified(100),
Otu00599,0.000198,0,8.3e-05,2.4e-05,0,1.7e-05,0.043956,0.453801196261682,Bacteria(100),Bacteroidetes(100),Bacteroidia(100),Bacteroidales(100),Prevotellaceae(100),Paraprevotella(100),
Otu01194,2.3e-05,0,7e-06,4.7e-05,0,1.5e-05,0.044449,0.458177250388803,Bacteria(100),Firmicutes(100),Clostridia(100),Clostridiales(100),Ruminococcaceae(94),Ruminococcaceae_unclassified(93),
Otu00699,7.2e-05,0,2.2e-05,3.9e-05,0,1.7e-05,0.044788,0.460954757763975,Bacteria(100),Spirochaetes(100),Spirochaetia(100),Spirochaetales(100),Spirochaetaceae(100),Treponema(100),
Otu00073,0.004225,0.000414,0.002744,0.000329,1e-06,0.000136,0.044955,0.461956186046512,Bacteria(100),Bacteroidetes(100),Bacteroidia(100),Bacteroidales(100),Bacteroidaceae(100),Bacteroides(100),
Otu01152,1.8e-05,0,1.2e-05,3.9e-05,0,3e-05,0.045125,0.46226970633694,Bacteria(100),Firmicutes(100),Erysipelotrichia(100),Erysipelotrichales(100),Erysipelotrichaceae(100),Sharpea(100),
Otu01641,1.8e-05,0,1.6e-05,3.9e-05,0,2e-05,0.045125,0.46226970633694,Bacteria(100),Bacteria_unclassified(100),Bacteria_unclassified(100),Bacteria_unclassified(100),Bacteria_unclassified(100),Bacteria_unclassified(100),
Otu00890,7.3e-05,0,2.7e-05,3.9e-05,0,2.3e-05,0.045259,0.462926932098765,Bacteria(100),Firmicutes(100),Clostridia(100),Clostridiales(100),Lachnospiraceae(100),Lachnospiraceae_unclassified(100),
Otu00259,0.000239,1e-06,0.000115,0.001118,5e-06,4e-04,0.045954,0.466436618683002,Bacteria(100),Bacteroidetes(100),Bacteroidia(100),Bacteroidales(100),Bacteroidales_unclassified(99),Bacteroidales_unclassified(99),
Otu00329,0.000198,0,4.6e-05,0.000494,1e-06,0.000131,0.045954,0.466436618683002,Bacteria(100),Proteobacteria(67),Proteobacteria_unclassified(66),Proteobacteria_unclassified(66),Proteobacteria_unclassified(66),Proteobacteria_unclassified(66),
Otu00573,0.00012,0,2.3e-05,0.000247,0,5.6e-05,0.045954,0.466436618683002,Bacteria(100),Firmicutes(100),Clostridia(100),Clostridiales(100),Ruminococcaceae(99),Ruminococcaceae_unclassified(99),
Otu00629,7.6e-05,0,1.5e-05,0.000139,0,2.5e-05,0.045954,0.466436618683002,Bacteria(100),Firmicutes(100),Clostridia(55),Clostridiales(51),Clostridiales_unclassified(51),Clostridiales_unclassified(51),
Otu01174,3.6e-05,0,1e-05,1.3e-05,0,7e-06,0.045701,0.466436618683002,Bacteria(100),Bacteroidetes(100),Bacteroidia(100),Bacteroidales(100),Prevotellaceae(97),Alloprevotella(91),
Otu00026,0.011372,0.00053,0.003103,0.003929,0.000133,0.001979,0.04995,0.469543689961881,Bacteria(100),Bacteroidetes(100),Bacteroidia(100),Bacteroidales(100),Prevotellaceae(100),Prevotella(100),
Otu00057,0.003472,9.7e-05,0.001328,0.00086,6e-06,0.000409,0.053946,0.469543689961881,Bacteria(100),Bacteroidetes(100),Bacteroidia(100),Bacteroidales(100),Bacteroidaceae(100),Bacteroides(100),
Otu00076,0.002165,2.4e-05,0.000657,0.004665,3.4e-05,0.001,0.053946,0.469543689961881,Bacteria(100),Bacteroidetes(100),Bacteroidia(100),Bacteroidales(100),Porphyromonadaceae(100),Porphyromonadaceae_unclassified(57),
Otu00106,0.001473,5e-06,0.000295,0.00066,2e-06,0.000254,0.053946,0.469543689961881,Bacteria(100),Bacteria_unclassified(100),Bacteria_unclassified(100),Bacteria_unclassified(100),Bacteria_unclassified(100),Bacteria_unclassified(100),
Otu00157,0.000915,1e-06,9.6e-05,0.00126,1e-06,0.000126,0.047952,0.469543689961881,Bacteria(100),Firmicutes(100),Clostridia(100),Clostridiales(100),Ruminococcaceae(100),Ruminococcaceae_unclassified(100),
Otu00209,0.001257,2.1e-05,0.000622,0.00016,0,5.7e-05,0.047952,0.469543689961881,Bacteria(100),Bacteria_unclassified(100),Bacteria_unclassified(100),Bacteria_unclassified(100),Bacteria_unclassified(100),Bacteria_unclassified(100),
Otu00266,0.000826,8e-06,0.000384,0.000197,0,4.8e-05,0.048951,0.469543689961881,Bacteria(100),Firmicutes(100),Erysipelotrichia(100),Erysipelotrichales(100),Erysipelotrichaceae(100),Erysipelotrichaceae_unclassified(100),
Otu00314,0.000449,1e-06,0.000108,0.000192,0,7e-05,0.050949,0.469543689961881,Bacteria(100),Firmicutes(100),Clostridia(100),Clostridiales(100),Lachnospiraceae(100),Blautia(100),
Otu00418,0.000293,0,6.2e-05,0.000134,0,4.7e-05,0.054945,0.469543689961881,Bacteria(100),Firmicutes(100),Clostridia(100),Clostridiales(100),Lachnospiraceae(100),Lachnospiraceae_unclassified(100),
Otu00456,0.000228,0,4.1e-05,0.000131,0,2.9e-05,0.051948,0.469543689961881,Bacteria(100),Firmicutes(100),Clostridia(100),Clostridiales(100),Ruminococcaceae(100),Ruminococcaceae_unclassified(100),
Otu00467,0.000176,0,4.5e-05,0.000345,0,7.3e-05,0.047952,0.469543689961881,Bacteria(100),Firmicutes(100),Clostridia(100),Clostridiales(100),Ruminococcaceae(100),Ruminococcaceae_unclassified(100),
Otu00502,0.000179,0,3.4e-05,0.000302,0,5.3e-05,0.054945,0.469543689961881,Bacteria(100),Bacteria_unclassified(100),Bacteria_unclassified(100),Bacteria_unclassified(100),Bacteria_unclassified(100),Bacteria_unclassified(100),
Otu00605,0.000109,0,2.3e-05,0.000192,0,3.5e-05,0.047952,0.469543689961881,Bacteria(100),Firmicutes(100),Clostridia(100),Clostridiales(100),Ruminococcaceae(82),Ruminococcaceae_unclassified(82),
Otu00705,4.7e-05,0,3.2e-05,0.000231,0,8.3e-05,0.048951,0.469543689961881,Bacteria(100),Bacteroidetes(100),Bacteroidia(100),Bacteroidales(100),Porphyromonadaceae(100),Porphyromonadaceae_unclassified(100),
Otu00713,8.8e-05,0,4.6e-05,5.3e-05,0,2.4e-05,0.055058,0.469543689961881,Bacteria(100),Bacteroidetes(100),Bacteroidia(98),Bacteroidales(98),Bacteroidales_unclassified(98),Bacteroidales_unclassified(98),
