OTU,mean.group1.,variance.group1.,stderr.group1.,mean.group2.,variance.group2.,stderr.group2.,p.value,q.value,Kingdom,Phylum,Class,Order,Family,Genus,Species
Otu01218,3.3e-05,0,2.2e-05,1.2e-05,0,9e-06,0.085934,0.55861917114094,Bacteria(100),Bacteroidetes(100),Bacteroidia(100),Bacteroidales(100),Prevotellaceae(100),Prevotellaceae_unclassified(69),
Otu01455,3.3e-05,0,2.2e-05,1.2e-05,0,9e-06,0.085934,0.55861917114094,Bacteria(100),Fibrobacteres(100),Fibrobacteria(100),Fibrobacterales(100),Fibrobacteraceae(100),Fibrobacter(100),
Otu01477,3.3e-05,0,2e-05,1.2e-05,0,1.2e-05,0.085934,0.55861917114094,Bacteria(100),Bacteria_unclassified(100),Bacteria_unclassified(100),Bacteria_unclassified(100),Bacteria_unclassified(100),Bacteria_unclassified(100),
Otu01547,4.1e-05,0,1.8e-05,1.7e-05,0,6e-06,0.085971,0.55861917114094,Bacteria(100),Firmicutes(100),Clostridia(85),Clostridiales(82),Clostridiales_unclassified(82),Clostridiales_unclassified(82),
Otu01648,3.3e-05,0,1.1e-05,1.2e-05,0,5e-06,0.085934,0.55861917114094,Bacteria(100),Firmicutes(100),Clostridia(100),Clostridiales(100),Ruminococcaceae(100),Ruminococcaceae_unclassified(77),
Otu00338,0.000511,0,7.6e-05,0.000346,0,5.9e-05,0.086913,0.563479483258929,Bacteria(100),Firmicutes(100),Clostridia(100),Clostridiales(100),Clostridiales_unclassified(86),Clostridiales_unclassified(86),
Otu00729,5.4e-05,0,1.3e-05,9.2e-05,0,1.9e-05,0.086913,0.563479483258929,Bacteria(100),Firmicutes(100),Clostridia(99),Clostridiales(96),Clostridiales_unclassified(96),Clostridiales_unclassified(96),
Otu00789,2.6e-05,0,1.3e-05,5.2e-05,0,1.3e-05,0.087064,0.563829181716834,Bacteria(100),Bacteria_unclassified(100),Bacteria_unclassified(100),Bacteria_unclassified(100),Bacteria_unclassified(100),Bacteria_unclassified(100),
Otu00011,0.003658,0.000143,0.002022,0.016135,0.001574,0.007125,0.087912,0.56742312,Bacteria(100),Bacteroidetes(100),Bacteroidia(100),Bacteroidales(100),Prevotellaceae(99),Paraprevotella(97),
Otu00158,0.000524,0,0.000101,0.000981,2e-06,0.000221,0.087912,0.56742312,Bacteria(100),Firmicutes(100),Bacilli(100),Bacillales(100),Bacillales_unclassified(79),Bacillales_unclassified(79),
Otu00544,5.4e-05,0,3.4e-05,0.000164,0,5.3e-05,0.087912,0.56742312,Bacteria(100),Bacteroidetes(100),Bacteroidia(100),Bacteroidales(100),Rikenellaceae(100),Alistipes(100),
Otu00948,8.4e-05,0,2.3e-05,4.9e-05,0,1.4e-05,0.088065,0.567779783573807,Bacteria(100),Firmicutes(100),Clostridia(100),Clostridiales(100),Clostridiales_unclassified(100),Clostridiales_unclassified(100),
Otu01000,3.3e-05,0,9e-06,6.1e-05,0,1.8e-05,0.088359,0.569043715077605,Bacteria(100),Firmicutes(100),Clostridia(100),Clostridiales(100),Ruminococcaceae(100),Ruminococcaceae_unclassified(100),
Otu00156,0.000667,1e-06,0.000141,0.001067,1e-06,0.000187,0.088911,0.571149866298343,Bacteria(100),Firmicutes(100),Clostridia(100),Clostridiales(100),Ruminococcaceae(100),Ruminococcaceae_unclassified(100),
Otu00715,1.3e-05,0,9e-06,0.000107,0,5.8e-05,0.088911,0.571149866298343,Bacteria(100),Firmicutes(100),Clostridia(100),Clostridiales(100),Lachnospiraceae(100),Lachnospiraceae_unclassified(100),
Otu01108,6.1e-05,0,1.9e-05,3.2e-05,0,1.2e-05,0.088981,0.571149866298343,Bacteria(100),Actinobacteria(100),Actinobacteria(100),Coriobacteriales(100),Coriobacteriaceae(100),Coriobacteriaceae_unclassified(100),
Otu00304,0.000955,2e-06,0.000267,0.000453,1e-06,0.000141,0.08991,0.575840341786108,Bacteria(100),Bacteroidetes(100),Bacteroidia(100),Bacteroidales(100),Bacteroidales_unclassified(100),Bacteroidales_unclassified(100),
Otu01020,0.000189,1e-06,0.000126,0,0,0,0.08991,0.575840341786108,Bacteria(100),Bacteroidetes(100),Bacteroidia(100),Bacteroidales(100),Porphyromonadaceae(99),Porphyromonadaceae_unclassified(99),
Otu00228,0.000358,0,0.000107,0.000718,1e-06,0.00017,0.091908,0.578792115928369,Bacteria(100),Firmicutes(100),Clostridia(100),Clostridiales(100),Clostridiales_unclassified(100),Clostridiales_unclassified(100),
Otu00256,0.00046,0,0.000117,0.000199,0,1e-04,0.093906,0.578792115928369,Bacteria(100),Firmicutes(100),Clostridia(100),Clostridiales(100),Ruminococcaceae(100),Butyricicoccus(100),
Otu00259,4.9e-05,0,2.2e-05,0.001416,2.7e-05,0.000928,0.102897,0.578792115928369,Bacteria(100),Bacteroidetes(100),Bacteroidia(100),Bacteroidales(100),Bacteroidales_unclassified(99),Bacteroidales_unclassified(99),
Otu00274,0.000483,0,6.4e-05,0.000349,0,5.1e-05,0.100899,0.578792115928369,Bacteria(100),Firmicutes(100),Firmicutes_unclassified(100),Firmicutes_unclassified(100),Firmicutes_unclassified(100),Firmicutes_unclassified(100),
Otu00368,0.000102,0,4.9e-05,0.000407,1e-06,0.000168,0.097902,0.578792115928369,Bacteria(100),Actinobacteria(100),Actinobacteria(100),Actinomycetales(100),Corynebacteriaceae(100),Corynebacterium(100),
Otu00378,0.000468,1e-06,0.000138,0.000237,0,4.6e-05,0.092907,0.578792115928369,Bacteria(100),Firmicutes(100),Clostridia(64),Clostridiales(64),Clostridiales_unclassified(64),Clostridiales_unclassified(64),
Otu00407,0.000176,0,4.2e-05,0.000294,0,5.6e-05,0.100899,0.578792115928369,Bacteria(100),Firmicutes(100),Firmicutes_unclassified(55),Firmicutes_unclassified(55),Firmicutes_unclassified(55),Firmicutes_unclassified(55),
Otu00420,1.8e-05,0,1.3e-05,0.000297,1e-06,0.000203,0.104895,0.578792115928369,Bacteria(100),Bacteroidetes(100),Bacteroidia(100),Bacteroidales(100),Bacteroidales_unclassified(100),Bacteroidales_unclassified(100),
Otu00425,0.000135,0,3.6e-05,0.000248,0,5.9e-05,0.101898,0.578792115928369,Bacteria(100),Firmicutes(100),Clostridia(94),Clostridiales(93),Clostridiales_unclassified(93),Clostridiales_unclassified(93),
Otu00513,0.000342,1e-06,0.00015,8.7e-05,0,5.9e-05,0.097902,0.578792115928369,Bacteria(100),Firmicutes(100),Clostridia(100),Clostridiales(100),Lachnospiraceae(100),Dorea(100),
Otu00519,9.2e-05,0,4.1e-05,0.000314,0,0.000123,0.097902,0.578792115928369,Bacteria(100),Firmicutes(100),Clostridia(100),Clostridiales(100),Lachnospiraceae(100),Lachnospiraceae_unclassified(78),
Otu00530,0.000181,0,7.5e-05,4.3e-05,0,3.3e-05,0.094905,0.578792115928369,Bacteria(100),Firmicutes(100),Clostridia(100),Clostridiales(100),Ruminococcaceae(100),Anaerofilum(99),
Otu00607,9.2e-05,0,2.8e-05,0.000196,0,5.5e-05,0.091908,0.578792115928369,Bacteria(100),Firmicutes(100),Clostridia(100),Clostridiales(100),Ruminococcaceae(67),Ruminococcaceae_unclassified(67),
Otu00608,0.000447,2e-06,0.000267,8.4e-05,0,2.8e-05,0.091908,0.578792115928369,Bacteria(100),Firmicutes(100),Clostridia(100),Clostridiales(100),Lachnospiraceae(100),Lachnospiraceae_unclassified(100),
Otu00638,0.000158,0,3e-05,9.5e-05,0,2.2e-05,0.097902,0.578792115928369,Bacteria(100),Firmicutes(100),Clostridia(100),Clostridiales(100),Clostridiales_unclassified(100),Clostridiales_unclassified(100),
Otu00683,1.3e-05,0,9e-06,0.000121,0,6.7e-05,0.098901,0.578792115928369,Bacteria(100),Bacteroidetes(100),Bacteroidetes_unclassified(100),Bacteroidetes_unclassified(100),Bacteroidetes_unclassified(100),Bacteroidetes_unclassified(100),
Otu00694,0.000123,0,2.5e-05,6.6e-05,0,2.3e-05,0.096903,0.578792115928369,Bacteria(100),Bacteria_unclassified(100),Bacteria_unclassified(100),Bacteria_unclassified(100),Bacteria_unclassified(100),Bacteria_unclassified(100),
Otu00791,5.4e-05,0,1.5e-05,8.7e-05,0,2.1e-05,0.093938,0.578792115928369,Bacteria(100),Bacteria_unclassified(100),Bacteria_unclassified(100),Bacteria_unclassified(100),Bacteria_unclassified(100),Bacteria_unclassified(100),
Otu00793,4.3e-05,0,1.5e-05,7.5e-05,0,2e-05,0.092248,0.578792115928369,Bacteria(100),Firmicutes(100),Clostridia(100),Clostridiales(100),Ruminococcaceae(100),Ruminococcaceae_unclassified(100),
Otu00826,2.8e-05,0,1.3e-05,5.5e-05,0,1.7e-05,0.098257,0.578792115928369,Bacteria(100),Bacteria_unclassified(100),Bacteria_unclassified(100),Bacteria_unclassified(100),Bacteria_unclassified(100),Bacteria_unclassified(100),
Otu00834,5.4e-05,0,3.3e-05,8.7e-05,0,4.7e-05,0.093938,0.578792115928369,Bacteria(100),Bacteroidetes(100),Bacteroidetes_unclassified(100),Bacteroidetes_unclassified(100),Bacteroidetes_unclassified(100),Bacteroidetes_unclassified(100),
Otu00898,3.8e-05,0,1.4e-05,6.6e-05,0,1.7e-05,0.10504,0.578792115928369,Bacteria(100),Firmicutes(100),Clostridia(100),Clostridiales(100),Clostridiales_unclassified(100),Clostridiales_unclassified(100),
Otu00962,5.4e-05,0,3.2e-05,8.7e-05,0,4.3e-05,0.093938,0.578792115928369,Bacteria(100),Bacteria_unclassified(100),Bacteria_unclassified(100),Bacteria_unclassified(100),Bacteria_unclassified(100),Bacteria_unclassified(100),
Otu00991,3.6e-05,0,1.6e-05,6.3e-05,0,3.8e-05,0.096656,0.578792115928369,Bacteria(100),Bacteria_unclassified(100),Bacteria_unclassified(100),Bacteria_unclassified(100),Bacteria_unclassified(100),Bacteria_unclassified(100),
Otu01011,3.8e-05,0,1.7e-05,6.6e-05,0,1.6e-05,0.10504,0.578792115928369,Bacteria(100),Firmicutes(100),Clostridia(100),Clostridiales(100),Clostridiales_unclassified(99),Clostridiales_unclassified(99),
Otu01035,1.5e-05,0,7e-06,3.5e-05,0,1.1e-05,0.103397,0.578792115928369,Bacteria(100),Firmicutes(100),Clostridia(100),Clostridiales(100),Ruminococcaceae(98),Ruminococcaceae_unclassified(98),
Otu01070,1.5e-05,0,9e-06,3.5e-05,0,2.5e-05,0.103397,0.578792115928369,Bacteria(100),Proteobacteria(100),Proteobacteria_unclassified(100),Proteobacteria_unclassified(100),Proteobacteria_unclassified(100),Proteobacteria_unclassified(100),
Otu01124,5e-06,0,4e-06,2e-05,0,9e-06,0.093232,0.578792115928369,Bacteria(100),Firmicutes(72),Clostridia(51),Clostridia_unclassified(51),Clostridia_unclassified(51),Clostridia_unclassified(51),
Otu01154,3e-06,0,3e-06,1.4e-05,0,7e-06,0.105715,0.578792115928369,Bacteria(100),Firmicutes(100),Clostridia(100),Clostridiales(100),Lachnospiraceae(100),Lachnospiraceae_unclassified(100),
Otu01160,2e-05,0,1.3e-05,4.3e-05,0,1.8e-05,0.095144,0.578792115928369,Bacteria(100),Bacteria_unclassified(100),Bacteria_unclassified(100),Bacteria_unclassified(100),Bacteria_unclassified(100),Bacteria_unclassified(100),
Otu01177,1.5e-05,0,8e-06,3.5e-05,0,1.1e-05,0.103397,0.578792115928369,Bacteria(100),Bacteria_unclassified(89),Bacteria_unclassified(89),Bacteria_unclassified(89),Bacteria_unclassified(89),Bacteria_unclassified(89),
Otu01228,2e-05,0,1.6e-05,4.3e-05,0,3e-05,0.095144,0.578792115928369,Bacteria(100),Firmicutes(100),Erysipelotrichia(100),Erysipelotrichales(100),Erysipelotrichaceae(100),Erysipelotrichaceae_unclassified(100),
Otu01272,5e-06,0,4e-06,2e-05,0,9e-06,0.093232,0.578792115928369,Bacteria(100),Bacteroidetes(100),Bacteroidia(100),Bacteroidales(100),Bacteroidaceae(100),Bacteroides(100),
Otu01281,1.5e-05,0,9e-06,3.5e-05,0,1.1e-05,0.103397,0.578792115928369,Bacteria(100),Firmicutes(73),Firmicutes_unclassified(71),Firmicutes_unclassified(71),Firmicutes_unclassified(71),Firmicutes_unclassified(71),
Otu01285,3.6e-05,0,1.3e-05,1.4e-05,0,7e-06,0.105399,0.578792115928369,Bacteria(100),Firmicutes(100),Firmicutes_unclassified(100),Firmicutes_unclassified(100),Firmicutes_unclassified(100),Firmicutes_unclassified(100),
Otu01295,0,0,0,9e-06,0,6e-06,0.103622,0.578792115928369,Bacteria(100),Bacteroidetes(100),Bacteroidia(100),Bacteroidales(100),Prevotellaceae(100),Prevotella(99),
Otu01322,5e-06,0,4e-06,2e-05,0,1e-05,0.093232,0.578792115928369,Bacteria(100),Bacteria_unclassified(98),Bacteria_unclassified(98),Bacteria_unclassified(98),Bacteria_unclassified(98),Bacteria_unclassified(98),
Otu01335,4.3e-05,0,1.4e-05,2e-05,0,8e-06,0.101364,0.578792115928369,Bacteria(100),Bacteroidetes(100),Bacteroidia(98),Bacteroidales(98),Porphyromonadaceae(87),Porphyromonadaceae_unclassified(87),
Otu01342,3e-06,0,3e-06,1.4e-05,0,8e-06,0.105715,0.578792115928369,Bacteria(100),Firmicutes(89),Firmicutes_unclassified(89),Firmicutes_unclassified(89),Firmicutes_unclassified(89),Firmicutes_unclassified(89),
Otu01347,5e-06,0,4e-06,2e-05,0,1.1e-05,0.093232,0.578792115928369,Bacteria(100),Firmicutes(100),Clostridia(100),Clostridiales(100),Clostridiales_unclassified(100),Clostridiales_unclassified(100),
Otu01350,2.6e-05,0,1.2e-05,9e-06,0,6e-06,0.099981,0.578792115928369,Bacteria(100),Firmicutes(100),Bacilli(100),Lactobacillales(100),Aerococcaceae(100),Aerococcus(100),
Otu01355,5e-06,0,4e-06,2e-05,0,8e-06,0.093232,0.578792115928369,Bacteria(100),Firmicutes(90),Clostridia(86),Clostridia_unclassified(64),Clostridia_unclassified(64),Clostridia_unclassified(64),
Otu01369,3.6e-05,0,1.2e-05,1.4e-05,0,7e-06,0.105399,0.578792115928369,Bacteria(100),Firmicutes(100),Clostridia(100),Clostridiales(98),Clostridiales_unclassified(98),Clostridiales_unclassified(98),
Otu01381,1.5e-05,0,9e-06,3.5e-05,0,1.6e-05,0.103397,0.578792115928369,Bacteria(100),Bacteroidetes(100),Bacteroidia(100),Bacteroidales(100),Bacteroidaceae(96),Bacteroides(96),
Otu01402,2.6e-05,0,9e-06,9e-06,0,5e-06,0.099981,0.578792115928369,Bacteria(100),Firmicutes(100),Clostridia(95),Clostridiales(95),Clostridiales_unclassified(95),Clostridiales_unclassified(95),
Otu01479,3.6e-05,0,1.1e-05,1.4e-05,0,9e-06,0.105399,0.578792115928369,Bacteria(100),Firmicutes(100),Clostridia(100),Clostridiales(100),Lachnospiraceae(100),Lachnospiraceae_unclassified(58),
Otu01486,2.6e-05,0,9e-06,9e-06,0,5e-06,0.099981,0.578792115928369,Bacteria(100),Actinobacteria(100),Actinobacteria(100),Coriobacteriales(100),Coriobacteriaceae(100),Coriobacteriaceae_unclassified(100),
Otu01494,5e-06,0,5e-06,2e-05,0,1.1e-05,0.093232,0.578792115928369,Bacteria(100),Bacteria_unclassified(88),Bacteria_unclassified(88),Bacteria_unclassified(88),Bacteria_unclassified(88),Bacteria_unclassified(88),
Otu01523,5e-06,0,4e-06,2e-05,0,1.2e-05,0.093232,0.578792115928369,Bacteria(100),Bacteroidetes(100),Bacteroidia(87),Bacteroidales(87),Bacteroidales_unclassified(87),Bacteroidales_unclassified(87),
Otu01573,0,0,0,9e-06,0,5e-06,0.103622,0.578792115928369,Bacteria(100),Firmicutes(100),Clostridia(100),Clostridiales(100),Lachnospiraceae(100),Lachnospiraceae_unclassified(100),
Otu01614,3.6e-05,0,1.3e-05,1.4e-05,0,9e-06,0.105399,0.578792115928369,Bacteria(100),Firmicutes(100),Clostridia(100),Clostridiales(100),Ruminococcaceae(98),Ruminococcaceae_unclassified(98),
Otu01616,1.5e-05,0,8e-06,3.5e-05,0,2.6e-05,0.103397,0.578792115928369,Bacteria(100),Bacteria_unclassified(99),Bacteria_unclassified(99),Bacteria_unclassified(99),Bacteria_unclassified(99),Bacteria_unclassified(99),
Otu01625,5e-06,0,5e-06,2e-05,0,1.2e-05,0.093232,0.578792115928369,Bacteria(100),Bacteria_unclassified(96),Bacteria_unclassified(96),Bacteria_unclassified(96),Bacteria_unclassified(96),Bacteria_unclassified(96),
Otu01650,1e-05,0,8e-06,2.9e-05,0,1.3e-05,0.105048,0.578792115928369,Bacteria(100),Synergistetes(100),Synergistia(100),Synergistales(100),Synergistaceae(100),Pyramidobacter(96),
Otu01681,3e-06,0,3e-06,1.4e-05,0,8e-06,0.105715,0.578792115928369,Bacteria(100),Bacteria_unclassified(87),Bacteria_unclassified(87),Bacteria_unclassified(87),Bacteria_unclassified(87),Bacteria_unclassified(87),
Otu01727,3e-06,0,3e-06,1.4e-05,0,1.2e-05,0.105715,0.578792115928369,Bacteria(100),Firmicutes(100),Clostridia(100),Clostridiales(100),Lachnospiraceae(100),Lachnospiraceae_unclassified(100),
Otu01782,5e-06,0,4e-06,2e-05,0,1.2e-05,0.093232,0.578792115928369,Bacteria(100),Verrucomicrobia(100),Verrucomicrobiae(100),Verrucomicrobiales(100),Verrucomicrobiaceae(100),Verrucomicrobiaceae_unclassified(97),
Otu01794,2.6e-05,0,9e-06,9e-06,0,6e-06,0.099981,0.578792115928369,Bacteria(100),Actinobacteria(100),Actinobacteria(100),Actinomycetales(100),Pseudonocardiaceae(100),Saccharopolyspora(74),
Otu01810,2.6e-05,0,9e-06,9e-06,0,6e-06,0.099981,0.578792115928369,Bacteria(100),Firmicutes(100),Clostridia(100),Clostridiales(100),Lachnospiraceae(100),Lachnospiraceae_unclassified(100),
Otu01817,0,0,0,9e-06,0,5e-06,0.103622,0.578792115928369,Bacteria(100),Bacteria_unclassified(66),Bacteria_unclassified(66),Bacteria_unclassified(66),Bacteria_unclassified(66),Bacteria_unclassified(66),
Otu01833,3e-06,0,3e-06,1.4e-05,0,7e-06,0.105715,0.578792115928369,Bacteria(100),Bacteria_unclassified(85),Bacteria_unclassified(85),Bacteria_unclassified(85),Bacteria_unclassified(85),Bacteria_unclassified(85),
Otu01841,5e-06,0,5e-06,2e-05,0,1.2e-05,0.093232,0.578792115928369,Bacteria(100),Bacteria_unclassified(100),Bacteria_unclassified(100),Bacteria_unclassified(100),Bacteria_unclassified(100),Bacteria_unclassified(100),
Otu01876,1e-05,0,1e-05,2.9e-05,0,1.4e-05,0.105048,0.578792115928369,Bacteria(100),Bacteria_unclassified(100),Bacteria_unclassified(100),Bacteria_unclassified(100),Bacteria_unclassified(100),Bacteria_unclassified(100),
Otu01910,3e-06,0,3e-06,1.4e-05,0,1e-05,0.105715,0.578792115928369,Bacteria(100),Firmicutes(100),Clostridia(100),Clostridiales(100),Lachnospiraceae(100),Lachnospiraceae_unclassified(89),
Otu01916,0,0,0,9e-06,0,5e-06,0.103622,0.578792115928369,Bacteria(100),Firmicutes(100),Clostridia(100),Clostridiales(100),Lachnospiraceae(100),Blautia(95),
Otu01977,0,0,0,9e-06,0,6e-06,0.103622,0.578792115928369,Bacteria(100),Actinobacteria(100),Actinobacteria(100),Coriobacteriales(100),Coriobacteriaceae(100),Coriobacteriaceae_unclassified(100),
Otu01981,3e-06,0,3e-06,1.4e-05,0,6e-06,0.105715,0.578792115928369,Bacteria(100),Firmicutes(99),Clostridia(95),Clostridiales(95),Ruminococcaceae(82),Ruminococcaceae_unclassified(82),
Otu01994,3e-06,0,3e-06,1.4e-05,0,9e-06,0.105715,0.578792115928369,Bacteria(100),Firmicutes(62),Firmicutes_unclassified(62),Firmicutes_unclassified(62),Firmicutes_unclassified(62),Firmicutes_unclassified(62),
Otu02010,0,0,0,9e-06,0,9e-06,0.103622,0.578792115928369,Bacteria(100),Bacteroidetes(100),Bacteroidetes_unclassified(100),Bacteroidetes_unclassified(100),Bacteroidetes_unclassified(100),Bacteroidetes_unclassified(100),
Otu02014,0,0,0,9e-06,0,5e-06,0.103622,0.578792115928369,Bacteria(100),Bacteroidetes(100),Bacteroidetes_unclassified(93),Bacteroidetes_unclassified(93),Bacteroidetes_unclassified(93),Bacteroidetes_unclassified(93),
Otu02015,0,0,0,9e-06,0,9e-06,0.103622,0.578792115928369,Bacteria(100),Bacteroidetes(100),Bacteroidia(98),Bacteroidales(98),Bacteroidales_unclassified(98),Bacteroidales_unclassified(98),
Otu02017,3e-06,0,3e-06,1.4e-05,0,6e-06,0.105715,0.578792115928369,Bacteria(100),Firmicutes(100),Clostridia(100),Clostridiales(100),Clostridiales_unclassified(100),Clostridiales_unclassified(100),
Otu02029,5e-06,0,4e-06,2e-05,0,1.2e-05,0.093232,0.578792115928369,Bacteria(100),Bacteria_unclassified(100),Bacteria_unclassified(100),Bacteria_unclassified(100),Bacteria_unclassified(100),Bacteria_unclassified(100),
Otu02077,5e-06,0,5e-06,2e-05,0,1.3e-05,0.093232,0.578792115928369,Bacteria(100),Bacteria_unclassified(99),Bacteria_unclassified(99),Bacteria_unclassified(99),Bacteria_unclassified(99),Bacteria_unclassified(99),
Otu02109,0,0,0,9e-06,0,6e-06,0.103622,0.578792115928369,Bacteria(100),Firmicutes(100),Clostridia(100),Clostridiales(100),Clostridiales_unclassified(100),Clostridiales_unclassified(100),
Otu02124,3e-06,0,3e-06,1.4e-05,0,1.2e-05,0.105715,0.578792115928369,Bacteria(100),Bacteroidetes(100),Bacteroidia(100),Bacteroidales(100),Prevotellaceae(99),Prevotellaceae_unclassified(99),
Otu02150,0,0,0,9e-06,0,6e-06,0.103622,0.578792115928369,Bacteria(100),Firmicutes(68),Clostridia(68),Clostridia_unclassified(64),Clostridia_unclassified(64),Clostridia_unclassified(64),
Otu02157,0,0,0,9e-06,0,9e-06,0.103622,0.578792115928369,Bacteria(100),Firmicutes(100),Clostridia(100),Clostridiales(100),Ruminococcaceae(100),Ruminococcaceae_unclassified(100),
Otu02169,3e-06,0,3e-06,1.4e-05,0,7e-06,0.105715,0.578792115928369,Bacteria(100),Firmicutes(100),Clostridia(100),Clostridiales(100),Ruminococcaceae(100),Ruminococcaceae_unclassified(100),
Otu02183,0,0,0,9e-06,0,6e-06,0.103622,0.578792115928369,Bacteria(100),Firmicutes(93),Firmicutes_unclassified(93),Firmicutes_unclassified(93),Firmicutes_unclassified(93),Firmicutes_unclassified(93),
Otu02184,0,0,0,9e-06,0,6e-06,0.103622,0.578792115928369,Bacteria(100),Firmicutes(94),Firmicutes_unclassified(94),Firmicutes_unclassified(94),Firmicutes_unclassified(94),Firmicutes_unclassified(94),
Otu02197,0,0,0,9e-06,0,5e-06,0.103622,0.578792115928369,Bacteria(100),Proteobacteria(100),Alphaproteobacteria(100),Rhodobacterales(96),Rhodobacteraceae(96),Paracoccus(66),
Otu02344,0,0,0,9e-06,0,6e-06,0.103622,0.578792115928369,Bacteria(100),Bacteria_unclassified(97),Bacteria_unclassified(97),Bacteria_unclassified(97),Bacteria_unclassified(97),Bacteria_unclassified(97),
Otu02405,3e-06,0,3e-06,1.4e-05,0,1.4e-05,0.105715,0.578792115928369,Bacteria(100),Bacteroidetes(100),Bacteroidia(100),Bacteroidales(100),Rikenellaceae(100),Alistipes(100),
Otu02408,0,0,0,9e-06,0,6e-06,0.103622,0.578792115928369,Bacteria(100),Spirochaetes(100),Spirochaetia(100),Spirochaetales(100),Spirochaetaceae(100),Treponema(100),
Otu02411,0,0,0,9e-06,0,5e-06,0.103622,0.578792115928369,Bacteria(100),Acidobacteria(100),Acidobacteria_Gp6(100),Gp6(100),Gp6_unclassified(100),Gp6_unclassified(100),
Otu02453,0,0,0,9e-06,0,9e-06,0.103622,0.578792115928369,Bacteria(100),Bacteria_unclassified(100),Bacteria_unclassified(100),Bacteria_unclassified(100),Bacteria_unclassified(100),Bacteria_unclassified(100),
Otu02458,0,0,0,9e-06,0,6e-06,0.103622,0.578792115928369,Bacteria(100),Bacteroidetes(100),Bacteroidia(100),Bacteroidales(100),Bacteroidales_unclassified(59),Bacteroidales_unclassified(59),
Otu02481,0,0,0,9e-06,0,6e-06,0.103622,0.578792115928369,Bacteria(100),Firmicutes(100),Clostridia(100),Clostridiales(100),Lachnospiraceae(100),Lachnospiraceae_unclassified(94),
Otu02509,0,0,0,9e-06,0,5e-06,0.103622,0.578792115928369,Bacteria(100),Actinobacteria(100),Actinobacteria(100),Coriobacteriales(100),Coriobacteriaceae(100),Coriobacteriaceae_unclassified(100),
Otu02521,0,0,0,9e-06,0,5e-06,0.103622,0.578792115928369,Bacteria(100),Firmicutes(100),Clostridia(100),Clostridiales(100),Lachnospiraceae(100),Lachnospiraceae_unclassified(100),
Otu02585,0,0,0,9e-06,0,6e-06,0.103622,0.578792115928369,Bacteria(100),Firmicutes(100),Clostridia(96),Clostridia_unclassified(96),Clostridia_unclassified(96),Clostridia_unclassified(96),
Otu02598,0,0,0,9e-06,0,5e-06,0.103622,0.578792115928369,Bacteria(100),Actinobacteria(100),Actinobacteria(100),Coriobacteriales(100),Coriobacteriaceae(100),Coriobacteriaceae_unclassified(100),
Otu02604,0,0,0,9e-06,0,6e-06,0.103622,0.578792115928369,Bacteria(100),Firmicutes(100),Clostridia(100),Clostridiales(100),Clostridiales_unclassified(100),Clostridiales_unclassified(100),
Otu02610,3e-06,0,3e-06,1.4e-05,0,1.2e-05,0.105715,0.578792115928369,Bacteria(100),Firmicutes(52),Firmicutes_unclassified(52),Firmicutes_unclassified(52),Firmicutes_unclassified(52),Firmicutes_unclassified(52),
Otu02611,0,0,0,9e-06,0,6e-06,0.103622,0.578792115928369,Bacteria(100),Firmicutes(100),Clostridia(93),Clostridiales(93),Clostridiales_unclassified(93),Clostridiales_unclassified(93),
Otu02631,0,0,0,9e-06,0,9e-06,0.103622,0.578792115928369,Bacteria(100),Firmicutes(100),Clostridia(100),Clostridiales(98),Clostridiales_unclassified(93),Clostridiales_unclassified(93),
Otu02636,3e-06,0,3e-06,1.4e-05,0,9e-06,0.105715,0.578792115928369,Bacteria(100),Chloroflexi(100),Chloroflexi_unclassified(93),Chloroflexi_unclassified(93),Chloroflexi_unclassified(93),Chloroflexi_unclassified(93),
Otu02640,0,0,0,9e-06,0,6e-06,0.103622,0.578792115928369,Bacteria(100),Firmicutes(100),Clostridia(100),Clostridiales(100),Clostridiales_unclassified(88),Clostridiales_unclassified(88),
Otu02655,0,0,0,9e-06,0,6e-06,0.103622,0.578792115928369,Bacteria(100),Firmicutes(100),Clostridia(100),Clostridiales(100),Clostridiales_unclassified(100),Clostridiales_unclassified(100),
Otu02673,0,0,0,9e-06,0,6e-06,0.103622,0.578792115928369,Bacteria(100),Actinobacteria(100),Actinobacteria(100),Coriobacteriales(100),Coriobacteriaceae(100),Coriobacteriaceae_unclassified(70),
Otu02692,0,0,0,9e-06,0,6e-06,0.103622,0.578792115928369,Bacteria(100),Bacteroidetes(100),Bacteroidia(93),Bacteroidales(93),Bacteroidales_unclassified(90),Bacteroidales_unclassified(90),
Otu02696,0,0,0,9e-06,0,9e-06,0.103622,0.578792115928369,Bacteria(100),Bacteria_unclassified(100),Bacteria_unclassified(100),Bacteria_unclassified(100),Bacteria_unclassified(100),Bacteria_unclassified(100),
Otu02732,0,0,0,9e-06,0,6e-06,0.103622,0.578792115928369,Bacteria(100),Proteobacteria(100),Alphaproteobacteria(100),Rhizobiales(100),Hyphomicrobiaceae(70),Devosia(67),
Otu02733,0,0,0,9e-06,0,6e-06,0.103622,0.578792115928369,Bacteria(100),Bacteria_unclassified(100),Bacteria_unclassified(100),Bacteria_unclassified(100),Bacteria_unclassified(100),Bacteria_unclassified(100),
